seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
13735,759800,44,46320560,42',Foul by Juanma Bravo (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,45,46320560,42',Youssouf Diarra (Cadiz) wins a free kick in the attacking half.,2025-11-04 06:16:15
13735,759800,46,46320563,42',Brian Ocampo (Cadiz) wins a free kick in the attacking half.,2025-11-04 06:16:15
13735,759800,47,46320563,42',Foul by José Ruiz (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,48,46320569,44',Foul by Joaquín González (Cadiz).,2025-11-04 06:16:15
13735,759800,49,46320569,44',José Ruiz (UCAM Murcia) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,50,-1,45'+1',Fourth official has announced 4 minutes of added time.,2025-11-04 06:16:15
13735,759800,51,46344812,45'+3',Attempt missed. Juanma Bravo (UCAM Murcia) right footed shot from the right side of the six yard box is too high. Assisted by Alvarito with a cross.,2025-11-08 06:14:38
13735,759800,52,46320578,45'+4',Foul by Brian Ocampo (Cadiz).,2025-11-04 06:16:15
13735,759800,53,46320578,45'+4',José Ruiz (UCAM Murcia) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,54,-1,45'+4',"First Half ends, UCAM Murcia 1, Cadiz 1.",2025-11-04 06:16:15
13735,759800,55,46344814,45',"Second Half begins UCAM Murcia 1, Cadiz 1.",2025-11-08 06:14:38
13735,759800,56,46320474,45',"Substitution, Cadiz. Juan Díaz replaces Jorge Moreno.",2025-11-04 06:16:15
13735,759800,57,46320579,46',Foul by Marcos Pérez (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,58,46320579,46',Iuri Tabatadze (Cadiz) wins a free kick on the right wing.,2025-11-04 06:16:15
13735,759800,59,46320581,47',Penalty Cadiz. Youssouf Diarra draws a foul in the penalty area.,2025-11-04 06:16:15
13735,759800,60,46320581,47',Penalty conceded by Omar Jaiteh (UCAM Murcia) after a foul in the penalty area.,2025-11-04 06:16:15
13735,759800,61,46320475,47',Penalty saved. Youssouf Diarra (Cadiz) right footed shot saved in the bottom left corner by Facundo Ackermann (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,62,-1,47',Attempt saved. Roger Martí (Cadiz) left footed shot from the centre of the box is saved in the bottom left corner by Facundo Ackermann (UCAM Murcia). Assisted by Youssouf Diarra.,2025-11-04 06:16:15
13735,759800,63,46320583,48',"Corner, UCAM Murcia. Conceded by Moussa Diakité.",2025-11-04 06:16:15
13735,759800,64,46320585,50',Foul by Raúl Pereira (Cadiz).,2025-11-04 06:16:15
13735,759800,65,46320585,50',José Ruiz (UCAM Murcia) wins a free kick on the right wing.,2025-11-04 06:16:15
13735,759800,66,46320588,51',Foul by Iuri Tabatadze (Cadiz).,2025-11-04 06:16:15
13735,759800,67,46320588,51',Urtzi Urzelay (UCAM Murcia) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,68,46320592,53',Foul by Juanma Bravo (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,69,46320592,53',Youssouf Diarra (Cadiz) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,70,46320596,55',Foul by Brian Ocampo (Cadiz).,2025-11-04 06:16:15
13735,759800,71,46320596,55',José Ruiz (UCAM Murcia) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,72,46320599,56',Dani Aquino (UCAM Murcia) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,73,46320599,56',Foul by Moussa Diakité (Cadiz).,2025-11-04 06:16:15
13735,759800,74,46320601,56',Foul by Urtzi Urzelay (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,75,46320601,56',Moussa Diakité (Cadiz) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,76,46320604,57',"Corner, UCAM Murcia. Conceded by Moussa Diakité.",2025-11-04 06:16:15
13735,759800,77,46320605,58',Foul by Brian Ocampo (Cadiz).,2025-11-04 06:16:15
13735,759800,78,46320605,58',Urtzi Urzelay (UCAM Murcia) wins a free kick on the right wing.,2025-11-04 06:16:15
13735,759800,79,46320608,58',Attempt missed. Omar Jaiteh (UCAM Murcia) header from the centre of the box misses to the left. Assisted by Urtzi Urzelay with a cross following a set piece situation.,2025-11-04 06:16:15
13735,759800,80,46320609,59',Foul by Marcos Pérez (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,81,46320609,59',Iuri Tabatadze (Cadiz) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,82,46320611,59',"Offside, Cadiz. Raúl Pereira is caught offside.",2025-11-04 06:16:15
13735,759800,83,46320476,60',"Substitution, Cadiz. Efe Ugiagbe replaces Youssouf Diarra.",2025-11-04 06:16:15
13735,759800,84,46320613,60',Attempt missed. Moussa Diakité (Cadiz) right footed shot from outside the box misses to the left.,2025-11-04 06:16:15
13735,759800,85,46320615,62',Dani Aquino (UCAM Murcia) wins a free kick in the attacking half.,2025-11-04 06:16:15
13735,759800,86,46320615,62',Foul by Pelayo Fernández (Cadiz).,2025-11-04 06:16:15
13735,759800,87,46320617,63',Foul by Alvarito (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,88,46320617,63',Juan Díaz (Cadiz) wins a free kick on the right wing.,2025-11-04 06:16:15
13735,759800,89,46320619,64',Foul by Iuri Tabatadze (Cadiz).,2025-11-04 06:16:15
13735,759800,90,46320619,64',José Ruiz (UCAM Murcia) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,91,-1,65',"Offside, UCAM Murcia. Alvarito is caught offside.",2025-11-04 06:16:15
13735,759800,92,46320622,65',"Attempt missed. Iuri Tabatadze (Cadiz) left footed shot from the right side of the box is close, but misses to the right. Assisted by Iker Recio.",2025-11-04 06:16:15
13735,759800,93,46320623,66',Foul by Moussa Diakité (Cadiz).,2025-11-04 06:16:15
13735,759800,94,46320623,66',Urtzi Urzelay (UCAM Murcia) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,95,46320625,67',"Offside, UCAM Murcia. Dani Aquino is caught offside.",2025-11-04 06:16:15
13735,759800,96,46320627,67',"Corner, Cadiz. Conceded by Pontones.",2025-11-04 06:16:15
13735,759800,97,46320629,68',"Attempt missed. Iuri Tabatadze (Cadiz) right footed shot from outside the box is close, but misses to the right. Assisted by Brian Ocampo following a corner.",2025-11-04 06:16:15
13735,759800,98,46320477,69',"Goal! UCAM Murcia 1, Cadiz 2. Roger Martí (Cadiz) left footed shot from the centre of the box to the bottom left corner. Assisted by Iuri Tabatadze.",2025-11-04 06:16:15
13735,759800,99,46320632,71',Foul by Juanma Bravo (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,100,46320632,71',Joaquín González (Cadiz) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,101,46320478,72',"Substitution, UCAM Murcia. Mohamed Mizzian replaces Pontones.",2025-11-04 06:16:15
13735,759800,102,46320479,72',"Substitution, UCAM Murcia. Ale Marín replaces Juanma Bravo.",2025-11-04 06:16:15
13735,759800,103,46320480,75',"Substitution, Cadiz. Sergio Ortuño replaces Joaquín González.",2025-11-04 06:16:15
13735,759800,104,46320481,75',"Substitution, Cadiz. Dawda Camara replaces Roger Martí.",2025-11-04 06:16:15
13735,759800,105,46320482,75',"Substitution, Cadiz. José de la Rosa replaces Iuri Tabatadze.",2025-11-04 06:16:15
13735,759800,106,46320483,77',"Goal! UCAM Murcia 1, Cadiz 3. Juan Díaz (Cadiz) left footed shot from the centre of the box to the bottom right corner. Assisted by Dawda Camara.",2025-11-04 06:16:15
13735,759800,107,46320484,78',Javi Ontiveros (Cadiz) is shown the yellow card.,2025-11-04 06:16:15
13735,759800,108,46320485,78',Urtzi Urzelay (UCAM Murcia) is shown the yellow card.,2025-11-04 06:16:15
13735,759800,109,46320486,80',"Substitution, UCAM Murcia. Pablo Hernández replaces Urtzi Urzelay.",2025-11-04 06:16:15
13735,759800,110,46320487,80',"Substitution, UCAM Murcia. Ñito Gonzalez replaces Dani Aquino.",2025-11-04 06:16:15
13735,759800,111,46320488,80',"Substitution, UCAM Murcia. Alberto Soto replaces Alvarito.",2025-11-04 06:16:15
13735,759800,112,-1,81',"Corner, Cadiz. Conceded by Marcos Pérez.",2025-11-04 06:16:15
13735,759800,113,46320640,83',Foul by Sergio Ortuño (Cadiz).,2025-11-04 06:16:15
13735,759800,114,46320640,83',Pablo Hernández (UCAM Murcia) wins a free kick in the attacking half.,2025-11-04 06:16:15
13735,759800,115,46320642,84',"Corner, UCAM Murcia. Conceded by Pelayo Fernández.",2025-11-04 06:16:15
13735,759800,116,-1,86',Delay in match because of an injury Moussa Diakité (Cadiz).,2025-11-04 06:16:15
13735,759800,117,-1,87',Delay over. They are ready to continue.,2025-11-04 06:16:15
13735,759800,118,46320646,87',Attempt saved. José de la Rosa (Cadiz) left footed shot from the centre of the box is saved in the top centre of the goal by Facundo Ackermann (UCAM Murcia). Assisted by Dawda Camara.,2025-11-04 06:16:15
13735,759800,119,-1,87',"Corner, Cadiz. Conceded by Facundo Ackermann.",2025-11-04 06:16:15
13735,759800,120,46320649,88',Attempt missed. Dawda Camara (Cadiz) header from the centre of the box is too high. Assisted by Brian Ocampo with a cross following a corner.,2025-11-04 06:16:15
13735,759800,121,46320650,88',Foul by Dawda Camara (Cadiz).,2025-11-04 06:16:15
13735,759800,122,46320650,88',Álejandro Bueno (UCAM Murcia) wins a free kick in the defensive half.,2025-11-04 06:16:15
13735,759800,123,46320652,89',"Offside, UCAM Murcia. Mohamed Mizzian is caught offside.",2025-11-04 06:16:15
13735,759800,124,46320654,90',Efe Ugiagbe (Cadiz) wins a free kick in the attacking half.,2025-11-04 06:16:15
13735,759800,125,46320654,90',Foul by José Ruiz (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,126,-1,90'+1',Fourth official has announced 4 minutes of added time.,2025-11-04 06:16:15
13735,759800,127,46320658,90'+2',Foul by Ale Marín (UCAM Murcia).,2025-11-04 06:16:15
13735,759800,128,46320658,90'+2',Juan Díaz (Cadiz) wins a free kick on the right wing.,2025-11-04 06:16:15
13735,759800,129,46320660,90'+3',Foul by José de la Rosa (Cadiz).,2025-11-04 06:16:15
13735,759800,130,46320660,90'+3',Pablo Hernández (UCAM Murcia) wins a free kick in the attacking half.,2025-11-04 06:16:15
13735,759800,131,46320663,90'+4',Attempt missed. Marcos Pérez (UCAM Murcia) header from the centre of the box misses to the left. Assisted by Ale Marín following a set piece situation.,2025-11-04 06:16:15
13735,759800,132,-1,90'+4',"Second Half ends, UCAM Murcia 1, Cadiz 3.",2025-11-04 06:16:15
13735,759800,133,-1,,"Match ends, UCAM Murcia 1, Cadiz 3.",2025-11-04 06:16:15
13735,759801,0,-1,,Lineups are announced and players are warming up.,2025-10-31 05:17:00
13735,759801,1,-1,,First Half begins.,2025-10-31 05:17:00
13735,759801,2,46279956,5',"Substitution, Castellón. Awer Mabil replaces Serpeta.",2025-10-31 05:17:00
13735,759801,3,46280442,41',Nick Markanich (Castellón) is shown the yellow card for a bad foul.,2025-10-31 05:17:00
13735,759801,4,-1,45',Fourth official has announced 3 minutes of added time.,2025-10-31 05:17:00
13735,759801,5,-1,45'+3',"First Half ends, Club Atlético Antoniano 0, Castellón 0.",2025-10-31 05:17:00
13735,759801,6,-1,45',"Second Half begins Club Atlético Antoniano 0, Castellón 0.",2025-10-31 05:17:00
13735,759801,7,46280650,45',"Substitution, Club Atlético Antoniano. Ángel Arreola replaces Marcos Otero.",2025-10-31 05:17:00
13735,759801,8,46280822,64',"Substitution, Club Atlético Antoniano. Adrián Peral replaces José Ruiz.",2025-10-31 05:17:00
13735,759801,9,46280818,64',"Substitution, Club Atlético Antoniano. Pana replaces Diego Rodríguez.",2025-10-31 05:17:00
13735,759801,10,46280900,65',"Substitution, Castellón. Alberto Jiménez replaces Agustín Sienra.",2025-10-31 05:17:00
13735,759801,11,46280823,65',"Substitution, Castellón. Ousmane Camara replaces Pablo Santiago.",2025-10-31 05:17:00
13735,759801,12,46280856,68',Pana (Club Atlético Antoniano) is shown the yellow card for a bad foul.,2025-10-31 05:17:00
13735,759801,13,46280967,80',"Substitution, Club Atlético Antoniano. Juan Serrano replaces Alejandro Fernández.",2025-10-31 05:17:00
13735,759801,14,46280997,81',"Substitution, Castellón. Carlos Segura Clausell replaces Tincho Conde.",2025-10-31 05:17:00
13735,759801,15,46280982,81',"Substitution, Castellón. Kenneth Mamah replaces Tommaso De Nipoti.",2025-10-31 05:17:00
13735,759801,16,46281003,82',"Goal! Club Atlético Antoniano 1, Castellón 0. Juan Serrano (Club Atlético Antoniano) right footed shot from the centre of the box to the centre of the goal.",2025-10-31 05:17:00
13735,759801,17,-1,90',Fourth official has announced 4 minutes of added time.,2025-10-31 05:17:00
13735,759801,18,-1,90'+5',"Second Half ends, Club Atlético Antoniano 1, Castellón 0.",2025-10-31 05:17:00
13735,759801,19,-1,,"Match ends, Club Atlético Antoniano 1, Castellón 0.",2025-10-31 05:17:00
13735,759802,0,-1,,Lineups are announced and players are warming up.,2025-10-29 05:18:30
13735,759802,1,-1,,First Half begins.,2025-10-29 05:18:30
13735,759802,2,46387550,1',Foul by Luis Morcillo (CD Extremadura).,2025-11-14 06:14:21
13735,759802,3,46387550,1',Pejiño (Las Palmas) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759802,4,46387554,2',Foul by Ángel Cano (CD Extremadura).,2025-11-14 06:14:21
13735,759802,5,46387554,2',Jaime Mata (Las Palmas) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759802,6,46387556,3',Attempt saved. Pejiño (Las Palmas) left footed shot from outside the box is saved in the centre of the goal by Cristian Rodríguez (CD Extremadura).,2025-11-14 06:14:21
13735,759802,7,-1,3',Delay in match because of an injury Cristian Gutiérrez (Las Palmas).,2025-11-14 06:14:21
13735,759802,8,-1,3',Delay over. They are ready to continue.,2025-11-14 06:14:21
13735,759802,9,46387562,6',Foul by Iñaki González (Las Palmas).,2025-11-14 06:14:21
13735,759802,10,46387562,6',Giovanni Zarfino (CD Extremadura) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759802,11,46387564,7',Edward Cedeño (Las Palmas) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759802,12,46387564,7',Foul by Tala (CD Extremadura).,2025-11-14 06:14:21
13735,759802,13,46387571,9',"Offside, Las Palmas. Jaime Mata is caught offside.",2025-11-14 06:14:21
13735,759802,14,46387574,10',Attempt missed. Giovanni Zarfino (CD Extremadura) header from the centre of the box is too high. Assisted by Tala with a cross.,2025-11-14 06:14:21
13735,759802,15,46387576,11',Handball by Adam Arvelo (Las Palmas).,2025-11-14 06:14:21
13735,759802,16,46387581,13',Attempt missed. Marco Manchón (CD Extremadura) header from the right side of the box misses to the left. Assisted by Imanol Barace with a cross.,2025-11-14 06:14:21
13735,759802,17,46387376,14',"Goal! CD Extremadura 1, Las Palmas 0. Marco Manchón (CD Extremadura) right footed shot from the left side of the box to the centre of the goal.",2025-11-14 06:14:21
13735,759802,18,46387584,17',"Offside, CD Extremadura. Maikel Villajos is caught offside.",2025-11-14 06:14:21
13735,759802,19,46387587,18',Foul by Carlos Cordero (CD Extremadura).,2025-11-14 06:14:21
13735,759802,20,46387587,18',Jaime Mata (Las Palmas) wins a free kick on the right wing.,2025-11-14 06:14:21
13735,759802,21,46387589,19',"Corner, Las Palmas. Conceded by Samuel Hurtado.",2025-11-14 06:14:21
13735,759802,22,46387591,21',"Corner, Las Palmas. Conceded by Ángel Cano.",2025-11-14 06:14:21
13735,759802,23,46387593,22',Attempt missed. Valentín Pezzolesi (Las Palmas) header from the centre of the box misses to the left. Assisted by Pejiño with a cross following a corner.,2025-11-14 06:14:21
13735,759802,24,46387594,22',Foul by Tala (CD Extremadura).,2025-11-14 06:14:21
13735,759802,25,46387594,22',Pejiño (Las Palmas) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759802,26,-1,23',Delay in match because of an injury Viti Rozada (Las Palmas).,2025-11-14 06:14:21
13735,759802,27,-1,24',Delay over. They are ready to continue.,2025-11-14 06:14:21
13735,759802,28,46387598,25',Attempt saved. Pejiño (Las Palmas) left footed shot from outside the box is saved in the centre of the goal by Cristian Rodríguez (CD Extremadura). Assisted by Adam Arvelo.,2025-11-14 06:14:21
13735,759802,29,46387599,26',Foul by Tala (CD Extremadura).,2025-11-14 06:14:21
13735,759802,30,46387599,26',Pejiño (Las Palmas) wins a free kick in the attacking half.,2025-11-14 06:14:21
13735,759802,31,46387377,26',Luis Morcillo (CD Extremadura) is shown the yellow card for a bad foul.,2025-11-14 06:14:21
13735,759802,32,46387378,26',Álex Suárez (Las Palmas) is shown the yellow card.,2025-11-14 06:14:21
13735,759802,33,46387603,27',Attempt blocked. Adam Arvelo (Las Palmas) left footed shot from outside the box is blocked. Assisted by Jaime Mata.,2025-11-14 06:14:21
13735,759802,34,46387606,29',Foul by Edward Cedeño (Las Palmas).,2025-11-14 06:14:21
13735,759802,35,46387606,29',Giovanni Zarfino (CD Extremadura) wins a free kick in the defensive half.,2025-11-14 06:14:21
13735,759802,36,46387609,31',Attempt missed. Iñaki González (Las Palmas) right footed shot from outside the box misses to the left. Assisted by Adam Arvelo.,2025-11-14 06:14:21
